radiant_win,npc_dota_hero_pudge,npc_dota_hero_phantom_assassin,npc_dota_hero_legion_commander,npc_dota_hero_sniper,npc_dota_hero_slark,npc_dota_hero_juggernaut,npc_dota_hero_invoker,npc_dota_hero_axe,npc_dota_hero_riki,npc_dota_hero_mirana,Duration,AboveAverGoldSpent,AboveAverLevel,AboveAverKills,AboveAverDeaths,AboveAverAssists,AboveAverLast_hits,AboveAverHero_damage,AboveAverTower_damage
True,1,0,0,0,0,1,0,0,0,0,1634,1,3,3,1,2,3,2,2
False,1,0,1,0,0,0,0,0,0,0,2499,2,3,1,3,3,2,2,1
True,0,0,0,0,0,0,0,0,0,0,2619,2,3,3,2,2,4,2,2
True,0,0,0,0,0,0,1,0,0,0,2539,1,2,2,3,3,2,2,1
False,0,0,0,0,1,0,1,0,0,0,2176,2,2,3,2,2,2,3,2
True,0,0,0,0,0,0,0,0,0,0,3829,1,3,2,3,2,2,2,1
True,0,0,1,0,1,0,0,0,0,0,2182,2,2,2,1,2,2,2,2
False,0,0,0,0,0,0,0,0,0,0,1315,3,3,1,1,2,3,3,2
False,0,0,0,0,0,1,1,0,0,0,2772,2,2,2,2,2,2,2,2
True,0,1,0,0,0,0,0,0,0,0,1857,2,2,1,4,3,2,2,2
True,0,0,0,1,1,0,0,0,0,0,3592,3,3,3,3,2,2,3,3
True,0,0,1,1,0,0,1,0,0,0,2965,3,3,3,3,3,2,2,1
True,1,0,0,0,0,0,0,0,0,0,2452,3,4,3,2,2,3,4,1
False,1,0,0,0,0,0,0,0,0,0,2829,3,3,3,3,3,3,2,3
True,1,1,0,0,0,0,0,0,0,0,2611,2,3,3,4,2,2,3,2
False,0,0,0,0,0,0,0,0,0,0,2480,3,4,2,2,3,3,3,1
False,0,0,0,0,0,1,1,0,0,0,2250,2,3,1,3,3,3,1,2
False,0,0,1,1,0,0,0,0,0,0,2939,2,2,1,3,2,3,1,2
False,0,0,0,0,0,0,0,0,1,0,1920,2,1,2,3,2,1,2,1
True,1,0,0,0,1,0,0,0,0,0,3391,3,3,3,2,3,1,2,2
False,0,0,0,1,0,0,0,0,0,1,3193,2,4,3,3,3,2,2,2
True,1,1,0,0,0,0,0,0,0,0,3186,3,4,3,3,3,3,3,3
False,0,0,0,0,0,0,0,0,0,0,2325,3,2,2,3,3,3,1,1
True,0,0,0,0,0,0,0,0,0,1,3351,3,2,1,2,3,2,2,2
False,0,0,0,0,1,0,0,1,1,0,2122,2,3,1,2,3,3,3,2
True,0,0,0,0,0,1,0,0,0,0,3337,3,2,2,3,2,2,2,2
True,0,0,1,0,0,0,0,1,0,0,2882,3,2,3,3,3,3,3,2
False,0,0,0,0,0,1,0,0,0,0,2623,2,3,2,2,2,2,3,2
True,0,1,0,0,0,0,1,0,0,0,2711,2,2,2,3,2,2,2,1
True,0,0,0,0,0,0,0,0,0,0,3106,2,3,2,3,2,2,2,2
False,0,0,0,0,0,0,0,0,0,0,2947,3,3,1,4,1,2,1,1
False,0,0,0,1,1,0,0,0,0,0,3167,1,2,2,3,4,2,1,3
True,0,0,0,0,0,0,0,0,0,0,3358,4,3,2,4,2,2,2,2
False,0,0,0,0,0,1,0,0,0,0,2353,2,3,2,2,3,2,3,1
False,0,0,0,0,0,0,0,0,0,0,3017,2,2,2,3,2,2,2,2
True,0,0,0,0,1,0,0,0,0,0,3219,1,3,2,2,3,3,3,1
True,0,0,0,0,0,0,0,0,0,1,3437,2,3,2,2,3,2,2,2
True,0,0,0,0,1,1,1,0,0,0,2421,4,4,1,1,2,4,2,2
True,0,0,0,1,0,0,0,0,0,1,2134,2,3,3,2,4,3,1,1
True,0,1,0,1,0,1,0,0,0,0,1898,3,3,2,2,3,2,3,3
True,0,0,1,0,0,0,1,0,0,0,2883,2,2,2,3,2,2,4,1
True,0,0,0,0,1,0,0,0,0,1,1314,2,1,1,2,2,2,1,2
True,0,0,1,0,1,0,0,0,0,0,2407,3,3,2,2,3,2,2,3
False,0,0,1,0,0,0,0,0,0,0,1198,3,4,3,3,3,2,2,5
True,0,0,0,0,0,1,0,0,0,0,2945,3,4,3,4,1,2,1,2
True,0,0,0,0,0,1,0,0,0,0,2148,2,2,3,2,2,2,3,2
False,0,0,0,0,0,0,0,0,0,0,2834,1,3,3,3,3,2,2,2
False,1,0,1,0,0,0,1,0,0,0,2491,1,3,1,3,2,2,2,2
False,0,1,0,0,0,0,0,0,0,0,2691,2,2,2,3,2,2,2,1
False,0,0,0,0,1,0,1,0,0,0,2588,3,3,2,2,2,1,2,1
True,0,0,0,0,1,0,1,0,0,0,2356,2,3,1,2,2,3,2,3
False,0,1,1,1,0,0,0,0,0,0,3359,2,3,3,2,2,2,3,2
False,0,0,0,0,0,1,0,0,0,0,2156,2,3,3,1,3,3,2,2
False,0,0,1,0,1,0,1,0,0,0,2591,2,2,3,4,4,3,3,1
False,0,0,1,1,0,0,0,0,0,0,2399,2,4,2,3,3,3,2,2
False,0,0,0,0,0,1,0,0,0,0,2570,2,3,3,1,2,1,2,2
False,0,0,1,0,0,0,0,0,0,0,3009,2,3,3,2,3,3,3,3
True,1,0,0,1,0,0,0,1,0,0,2675,2,3,4,2,2,3,3,1
False,0,0,0,0,0,1,0,0,0,0,1966,1,3,2,3,3,2,2,2
True,0,1,0,0,0,0,0,0,0,1,1947,2,1,2,3,3,2,2,1
True,0,1,0,0,0,0,0,0,0,0,4316,2,3,2,2,3,3,3,2
True,0,1,0,1,0,0,0,0,0,0,2851,2,3,2,3,3,2,3,2
False,0,0,0,0,0,0,0,0,0,0,3016,3,4,3,2,3,3,3,2
False,0,0,0,0,0,0,0,0,0,0,3669,2,3,2,1,2,2,2,1
True,1,0,0,0,1,0,0,0,0,0,2237,1,1,2,2,3,2,1,2
True,1,0,0,0,0,0,0,0,0,0,3173,2,3,3,3,2,2,2,1
True,1,0,0,0,1,0,0,0,1,0,2282,2,2,1,4,3,3,2,3
False,0,1,0,1,0,0,0,0,0,0,2493,4,3,2,3,2,2,3,3
True,0,1,0,0,1,0,0,0,0,0,2451,1,3,2,3,2,2,2,2
True,1,0,0,0,0,0,0,0,0,0,2978,2,3,3,2,1,2,3,2
True,1,0,0,0,0,0,0,0,0,0,3073,2,3,3,2,2,3,2,2
True,0,0,0,0,0,0,0,0,0,1,3681,3,3,2,3,3,3,2,1
True,0,0,0,0,0,0,1,0,0,0,3054,3,3,3,3,3,3,3,2
True,0,0,0,0,0,0,0,1,0,0,1373,2,3,1,1,2,2,2,2
True,0,0,0,0,0,1,0,0,1,0,1984,3,3,2,4,3,2,1,2
True,0,0,0,0,0,0,0,0,0,0,2368,3,3,2,3,3,3,3,3
False,1,0,0,0,0,0,0,0,0,0,1618,2,1,2,3,3,2,2,1
False,0,0,0,0,0,0,0,0,0,0,2691,3,4,2,3,3,2,2,2
True,0,0,0,1,0,0,0,0,0,0,2399,3,3,2,3,3,3,2,2
True,0,0,0,0,0,1,0,0,0,0,2035,1,2,2,3,3,2,2,2
True,0,0,1,0,0,0,0,1,0,0,3201,1,2,3,4,2,2,3,2
True,0,0,0,0,0,0,0,0,0,0,2154,2,1,1,2,3,2,1,1
False,0,0,1,0,0,1,0,0,0,0,2692,1,1,1,4,3,3,1,1
False,0,0,0,0,0,0,0,0,0,0,2102,3,3,3,4,3,2,2,1
False,0,0,0,1,0,0,0,0,0,0,2609,3,3,3,2,2,2,3,2
False,0,0,0,0,0,0,1,0,0,0,3178,3,3,2,2,2,3,3,1
True,0,0,0,0,0,0,0,0,0,0,1909,3,4,2,3,2,2,3,1
True,0,0,0,0,0,1,0,0,0,0,3308,3,4,2,3,2,3,3,3
True,0,0,0,0,1,0,1,0,0,0,3181,2,2,3,3,2,4,3,3
True,0,1,0,0,0,0,0,0,0,0,2750,3,3,2,3,2,2,2,2
True,1,0,0,0,0,1,0,0,0,0,1876,2,3,3,3,3,3,3,3
False,0,0,1,0,0,0,0,0,0,0,738,2,2,5,2,5,2,3,5
False,0,0,0,1,0,0,0,0,0,0,2656,2,4,3,3,2,3,2,2
False,0,0,0,0,0,1,0,0,1,0,1641,2,2,3,2,3,2,3,1
False,0,0,0,0,0,0,0,0,0,0,1948,3,3,2,3,2,3,3,1
False,0,1,1,0,0,0,0,0,0,1,1948,3,3,2,2,2,2,2,3
True,0,0,0,0,0,1,0,0,0,0,1500,3,3,2,3,2,2,3,1
False,1,0,1,0,1,0,0,0,0,0,2309,3,3,3,4,3,3,2,1
True,0,0,0,1,0,0,0,0,0,0,2384,2,2,3,3,2,2,2,3
True,0,0,0,1,0,0,0,0,0,0,3090,3,3,2,2,1,2,2,1
False,0,0,0,0,0,0,0,0,0,0,2937,3,3,2,3,2,2,2,2
True,1,0,0,0,1,0,0,0,1,0,2558,2,3,3,2,4,3,3,2
True,1,0,1,0,0,0,0,0,0,1,1860,2,3,2,3,3,3,2,2
True,0,0,0,0,0,0,0,0,1,0,1752,2,2,1,3,2,2,1,1
True,1,0,0,0,0,0,0,0,0,0,2233,1,2,2,3,2,2,3,1
True,0,0,0,0,0,0,0,0,1,0,2616,3,3,1,1,3,4,2,3
False,1,0,0,0,0,0,0,0,0,0,2369,3,3,2,2,3,2,1,2
True,0,1,0,0,0,0,0,0,0,1,2351,3,2,3,3,3,3,2,3
True,0,0,1,1,1,0,0,0,0,0,2460,2,3,1,2,3,2,1,2
True,0,0,0,0,0,0,0,0,0,1,3524,3,4,2,3,2,2,3,2
True,0,0,0,0,0,0,0,0,1,0,2388,3,3,3,2,3,3,2,2
True,0,0,0,1,0,0,0,1,0,0,2170,2,2,2,3,4,1,3,2
True,0,1,0,0,0,0,0,0,0,1,1889,3,2,2,2,3,3,2,2
False,0,0,0,1,0,0,0,1,0,0,4303,3,4,3,3,3,3,3,2
True,0,0,0,0,0,0,0,0,1,1,2935,2,2,2,2,2,3,2,2
False,0,0,0,0,0,0,0,0,0,0,2912,3,3,3,2,3,2,2,2
True,0,0,0,0,0,1,0,1,0,0,3306,3,4,3,2,3,3,3,3
False,0,0,0,1,0,1,0,0,0,0,1998,2,2,3,3,2,3,2,1
True,1,0,0,0,0,0,1,0,0,0,2012,2,2,2,2,3,2,2,2
False,0,0,0,0,0,1,0,0,0,0,2019,3,3,3,2,3,2,2,1
False,0,0,1,0,0,0,1,0,0,0,1984,1,1,1,1,2,1,1,1
False,0,1,0,1,0,0,0,0,0,0,2962,3,3,3,4,3,3,2,2
False,0,0,1,0,0,0,1,0,0,0,3870,2,3,2,2,1,2,2,2
True,0,0,0,0,1,0,1,0,0,1,2806,3,4,3,3,3,2,2,2
True,1,0,1,1,0,0,0,0,1,0,1730,2,2,3,3,2,2,2,3
False,0,0,0,0,1,0,0,0,0,0,4049,2,4,3,2,2,1,2,2
True,1,1,0,0,0,0,0,0,0,0,2870,3,4,3,2,3,3,2,2
True,0,0,0,0,1,0,0,0,0,0,2592,3,3,2,2,3,2,2,2
False,0,0,0,0,0,0,0,0,1,0,2945,2,2,3,2,3,2,3,2
True,1,0,0,0,0,0,0,0,0,0,3094,2,2,3,3,3,3,2,2
False,0,0,1,0,1,0,0,0,0,0,3211,2,2,3,2,2,2,2,2
False,1,0,0,0,0,1,0,0,0,0,1654,2,3,2,3,3,2,2,1
False,0,0,0,0,0,0,0,0,1,0,2383,2,2,2,2,4,3,1,1
True,0,0,0,0,0,0,0,0,0,0,2587,2,2,2,3,2,2,3,2
True,1,0,0,0,0,0,0,0,0,0,2755,2,3,1,4,3,2,2,2
True,0,1,1,0,0,1,0,0,0,0,2305,2,3,3,2,3,1,2,1
False,1,0,0,0,0,0,0,0,0,0,2382,2,2,3,2,2,3,3,2
True,0,0,0,0,0,0,0,0,0,1,2506,2,4,2,3,3,2,2,2
False,0,0,0,0,1,0,0,0,0,0,1971,3,3,3,4,2,2,3,1
False,0,0,0,0,1,0,0,0,1,0,2268,3,2,2,3,2,3,3,2
False,0,0,0,0,0,1,0,0,0,0,2050,3,4,3,2,2,3,3,3
True,0,0,1,1,0,0,0,0,0,0,1961,2,2,3,3,3,2,2,2
False,0,0,0,0,0,0,1,1,0,0,2052,3,2,2,3,2,2,2,1
True,0,1,1,1,0,0,0,1,1,0,2466,2,3,3,3,3,2,1,2
True,0,0,0,0,0,0,0,0,0,0,2646,3,3,3,2,2,2,3,1
False,0,0,0,0,0,0,0,0,0,0,3060,3,3,2,3,3,3,1,2
False,1,0,0,1,0,0,0,1,0,0,2368,3,4,3,3,4,3,3,2
True,0,0,1,0,0,0,1,0,0,0,1620,3,2,2,2,3,2,1,1
True,0,1,0,0,1,0,0,1,1,0,1511,3,3,2,2,3,3,3,3
True,0,0,1,0,0,0,0,0,0,0,2589,2,3,3,3,2,2,3,1
True,0,0,0,0,0,1,0,0,0,0,2299,2,3,2,3,3,3,2,2
False,0,0,0,0,0,1,0,1,0,0,2245,3,4,2,1,3,3,2,2
False,0,1,0,0,0,0,0,0,0,0,3570,3,3,2,3,2,2,2,3
True,1,1,1,0,0,0,0,0,0,0,1954,2,4,3,2,3,3,3,2
True,0,0,0,0,0,0,0,0,0,0,2007,3,1,1,4,2,3,1,2
True,0,0,1,0,1,0,0,0,0,0,3740,3,3,2,2,2,3,2,3
True,1,0,0,0,0,0,0,0,0,1,2176,2,1,2,2,3,2,2,3
True,1,1,0,0,1,0,0,0,0,0,2811,3,3,2,3,2,3,2,3
False,0,0,0,0,0,0,1,0,0,0,3905,3,3,3,3,1,2,3,2
False,0,0,0,0,0,0,0,0,0,1,3226,3,4,3,3,3,3,2,3
False,0,0,0,0,0,0,0,1,0,0,2934,2,3,3,2,2,2,2,2
True,0,0,0,0,0,0,0,0,0,0,1997,1,1,2,2,3,3,1,2
True,0,0,0,0,0,0,0,0,0,0,3205,3,3,3,2,1,3,3,2
False,0,0,0,0,0,0,0,0,0,0,2346,3,2,2,4,3,2,2,2
False,0,1,0,0,0,0,0,0,1,0,2409,2,2,2,3,2,2,2,2
True,0,1,1,0,0,0,0,0,0,0,2093,2,3,3,3,3,3,2,1
True,0,0,0,0,1,0,1,0,0,0,2062,2,3,2,3,2,2,2,3
False,0,0,0,0,1,0,0,0,1,0,2358,2,2,3,3,2,2,2,2
True,0,0,0,1,0,0,0,0,0,0,2225,4,2,3,2,3,3,3,3
False,0,0,1,0,0,0,0,0,0,0,2182,2,3,2,3,3,2,3,2
False,0,0,0,0,1,0,0,0,0,0,3139,2,2,1,3,3,1,2,2
False,0,0,0,0,0,0,0,1,0,0,1978,2,2,2,2,3,2,3,1
True,0,1,0,0,0,0,0,1,0,0,2345,2,2,3,3,3,3,3,2
False,0,0,0,1,0,0,0,0,0,0,1769,3,2,3,3,3,2,3,2
False,0,0,0,0,0,0,0,0,0,0,2880,2,2,2,2,2,3,2,1
True,0,1,0,0,0,0,0,0,0,0,3051,3,2,3,3,2,2,2,1
False,0,0,0,0,0,0,0,1,0,0,2325,3,2,2,1,3,2,1,2
True,0,0,0,0,0,0,0,0,0,0,2704,2,3,3,2,3,2,2,1
True,1,0,0,0,0,0,0,1,0,0,2897,4,3,2,2,3,2,2,1
True,0,0,0,0,0,0,0,0,1,0,2361,2,3,3,3,3,2,2,1
True,1,1,0,0,0,1,0,0,0,0,2360,2,4,2,3,3,2,3,2
True,1,1,0,1,0,0,0,0,0,0,2797,3,4,2,2,2,2,2,2
False,0,1,0,0,0,0,1,0,1,1,2128,3,3,2,2,3,2,3,2
True,1,1,0,0,0,0,0,0,0,1,2009,2,3,3,3,3,2,3,1
False,0,0,0,0,0,0,1,0,0,0,2390,3,3,2,2,2,3,3,1
True,0,1,0,0,0,1,1,0,0,0,2637,3,3,1,2,3,3,1,3
True,1,0,0,0,0,0,1,0,0,1,2347,3,2,1,2,2,3,3,3
False,0,0,0,0,0,0,1,1,0,0,3597,2,4,2,3,3,2,2,2
False,0,0,0,0,0,1,0,0,0,0,2349,2,1,1,2,3,2,1,1
False,0,0,0,0,0,1,0,0,0,0,3090,3,3,2,3,4,3,3,3
False,1,0,0,0,0,0,0,0,0,0,2205,2,3,2,2,3,2,1,1
True,0,1,0,0,0,0,0,0,0,1,1904,3,2,2,2,3,3,2,3
False,0,0,0,0,0,1,0,0,0,0,2977,1,2,3,2,2,2,3,1
True,0,0,1,0,0,0,0,0,0,0,2602,3,2,2,3,2,1,3,1
False,0,0,0,1,0,0,0,0,0,0,3043,3,3,3,2,3,3,3,2
True,0,0,1,0,0,0,0,0,0,0,3758,3,4,3,2,3,2,3,2
True,1,0,0,0,0,0,0,0,0,0,2698,3,3,2,2,1,3,3,3
False,0,0,0,0,0,0,0,0,0,0,3567,1,3,3,4,2,2,2,2
True,1,0,0,0,0,0,0,0,0,0,2363,2,2,3,3,2,2,2,2
True,0,0,0,0,0,1,0,1,0,0,3392,2,2,3,2,2,3,2,2
True,1,0,0,0,0,0,1,0,0,0,2362,2,2,3,2,2,2,3,2
False,0,0,0,0,0,0,0,0,0,0,3007,3,3,3,3,2,3,2,4
False,0,1,1,0,0,0,0,0,0,0,2107,2,2,4,3,2,2,2,2
False,0,0,0,0,0,0,1,1,0,0,2585,3,3,2,3,2,3,3,3
True,0,0,0,0,0,1,0,0,0,1,2967,3,3,2,2,2,3,2,2
True,0,0,0,0,0,0,0,0,0,1,2360,4,2,3,2,3,3,3,3
False,0,1,0,0,0,0,1,0,0,0,2259,4,3,1,3,3,3,1,2
True,0,0,0,0,0,0,0,0,0,0,1509,3,2,2,2,1,2,2,2
False,0,0,0,0,1,1,0,0,0,0,2992,2,3,1,2,2,2,3,2
True,1,0,0,0,0,0,1,0,0,0,2263,3,4,3,3,2,3,3,3
False,0,0,0,1,0,0,0,0,0,0,1871,3,3,2,1,2,2,1,1
True,0,0,0,0,0,1,0,0,0,0,2964,3,3,2,3,2,2,2,2
False,0,1,0,0,0,0,0,0,0,0,2667,2,2,2,2,2,3,3,1
False,1,0,0,0,0,0,0,1,0,0,2275,3,2,2,3,2,3,2,2
True,0,0,0,0,0,0,0,0,0,0,3118,2,3,2,3,2,2,3,2
False,0,1,1,0,0,0,0,0,1,0,1741,2,3,2,2,3,1,2,2
True,0,0,0,0,1,0,0,0,1,1,2937,3,3,2,4,3,3,3,2
True,0,0,0,0,0,0,0,0,0,0,2546,1,2,2,2,1,1,1,2
False,1,0,1,0,0,0,1,1,0,0,3153,2,3,2,3,2,4,2,3
False,0,0,0,0,0,0,0,0,0,0,2910,3,3,2,4,2,3,1,1
False,0,0,0,0,0,0,0,0,0,0,3799,2,3,3,2,2,2,2,2
True,0,0,0,0,0,0,0,0,0,0,2652,3,3,2,3,4,3,1,2
False,0,1,0,0,1,0,0,0,0,0,3491,2,3,2,2,2,3,3,2
False,0,0,0,0,0,0,0,0,0,0,3530,2,3,2,1,3,3,3,1
False,0,1,1,0,0,0,0,0,0,0,2540,2,2,2,3,2,2,2,2
False,0,0,1,0,0,0,0,0,0,0,2160,2,2,1,2,3,2,2,2
False,1,1,0,0,0,0,0,0,0,1,2748,1,3,1,3,4,2,3,1
False,0,1,0,0,0,0,1,0,0,0,2592,2,2,3,2,3,2,3,2
True,0,1,0,0,0,0,0,0,0,1,1855,2,2,2,2,2,2,1,3
True,0,0,0,0,0,1,0,0,0,0,2450,3,3,3,2,2,3,2,3
False,0,0,0,0,0,0,0,0,0,0,2618,2,2,2,2,2,2,2,2
True,0,0,0,1,0,0,1,0,0,0,3324,3,3,3,2,3,3,3,2
True,0,0,0,1,0,0,0,0,0,1,1921,3,3,4,1,3,2,2,1
True,0,1,0,0,0,0,1,0,0,0,2642,2,3,2,2,3,3,3,2
True,1,0,0,0,0,0,0,0,0,1,3040,3,4,3,2,2,3,3,2
False,0,0,1,0,0,0,0,0,0,1,2750,2,2,3,3,2,2,2,1
True,0,1,0,0,0,0,0,0,1,0,2259,2,2,3,2,2,2,3,1
False,0,0,1,0,0,0,0,0,0,0,4102,2,3,3,2,4,2,2,3
True,0,0,0,1,0,0,0,0,0,0,2304,2,2,1,2,3,2,1,2
False,0,0,0,0,0,0,0,0,0,0,2550,3,3,2,3,3,1,2,1
True,0,1,0,0,1,0,0,0,0,0,3018,3,3,4,2,2,2,3,2
True,0,0,0,0,0,0,0,0,0,0,2196,1,2,3,3,3,1,2,2
True,1,0,0,0,0,0,0,0,0,1,1802,3,3,2,2,3,2,2,3
True,0,1,0,0,0,0,0,0,0,0,2069,2,2,2,3,2,2,3,2
True,1,0,1,0,0,0,0,0,0,0,2009,2,2,2,3,2,2,4,2
False,0,0,1,0,0,0,0,0,0,0,2770,1,1,3,3,3,3,2,2
True,0,1,0,0,0,0,0,0,0,0,2591,2,3,3,3,3,2,3,2
False,0,1,0,0,0,0,1,0,0,0,1512,3,3,3,4,2,2,2,2
False,0,1,0,0,0,0,0,0,0,1,2637,2,2,2,3,2,1,2,2
False,1,0,0,0,0,0,0,1,0,0,1280,2,3,1,2,3,2,2,1
False,0,0,0,0,0,0,1,0,0,0,3419,2,3,2,3,2,2,1,2
True,0,0,0,0,0,0,0,1,0,0,2776,2,3,3,3,2,2,2,2
False,0,0,0,0,0,0,0,0,0,0,2300,3,3,1,1,3,3,3,2
False,0,0,0,0,0,0,1,0,0,0,3115,2,3,2,2,3,3,2,2
False,1,0,0,0,0,1,0,0,0,0,2177,2,2,2,3,2,2,2,1
False,0,0,0,0,0,0,0,0,0,0,3391,3,3,2,4,3,2,3,1
False,0,1,0,0,0,0,0,0,0,0,3100,2,2,3,2,4,2,2,1
True,1,0,0,0,1,0,0,0,0,1,2442,2,3,3,3,4,2,2,2
False,1,0,0,0,0,0,0,1,0,0,2808,3,2,2,2,2,3,2,2
False,0,0,0,0,1,1,0,0,0,0,2966,1,2,1,3,2,1,2,2
True,1,0,0,0,0,0,0,0,0,0,2667,2,3,3,3,2,2,3,3
False,0,0,0,0,0,0,0,0,0,0,2247,2,2,2,3,3,3,3,2
False,0,0,1,1,0,0,0,1,0,0,3341,2,3,2,2,2,3,3,2
False,0,0,0,0,0,1,0,0,0,0,3876,3,4,3,3,2,2,3,2
True,0,0,0,0,1,0,0,0,1,0,2388,2,3,2,3,3,2,1,3
True,0,0,0,0,0,0,0,1,0,0,1755,3,3,3,3,2,2,3,2
False,0,0,0,0,0,0,0,1,0,0,1465,3,3,2,4,4,2,2,2
False,0,0,0,0,0,0,0,0,0,0,2116,2,2,1,2,3,2,2,2
False,0,1,0,0,0,0,0,0,0,0,2916,2,3,1,2,3,2,1,1
True,1,0,0,0,1,0,0,0,0,0,2267,3,2,2,2,2,3,3,2
True,0,0,0,0,0,0,1,0,0,0,2372,2,3,3,2,3,2,3,2
False,0,0,0,0,0,0,0,1,0,0,2015,2,3,3,2,2,2,1,1
True,0,1,0,0,0,0,0,0,0,0,3304,1,3,2,4,2,2,2,1
False,0,0,0,0,0,0,0,0,0,0,3029,2,4,2,2,3,3,2,2
False,0,0,0,0,0,1,0,0,0,0,2918,1,3,3,2,3,2,2,2
False,0,0,0,0,0,1,1,0,1,0,3417,3,4,3,2,2,3,3,2
True,0,1,0,0,0,0,0,0,0,0,2614,3,2,2,3,2,2,2,2
False,0,0,0,0,0,0,0,0,1,0,2311,1,2,2,3,3,1,3,2
False,0,0,0,0,0,0,0,0,0,0,2183,2,3,2,3,2,3,3,1
True,1,0,1,1,0,0,0,0,0,0,2216,2,3,2,4,2,2,3,2
False,0,0,0,0,0,0,0,0,0,0,3558,2,3,2,2,3,2,2,3
False,0,0,0,0,0,0,0,0,0,1,2274,3,2,3,3,3,4,2,2
False,1,0,0,0,0,0,0,0,0,0,3546,3,3,2,2,3,3,1,2
False,0,0,0,0,1,0,1,1,0,0,2992,1,3,2,3,3,3,3,3
False,0,1,0,0,1,0,0,0,1,0,2821,2,3,2,2,2,2,3,2
False,1,0,0,0,0,0,0,0,0,0,2626,3,3,4,2,4,3,2,2
False,0,0,1,0,1,0,0,0,0,0,3093,2,2,1,2,3,3,1,2
False,1,1,0,0,0,0,0,0,1,0,3169,2,3,3,3,2,2,2,2
True,1,0,0,0,0,1,1,0,0,1,2003,1,3,3,1,2,2,2,3
False,0,1,0,0,0,0,0,0,0,0,2833,2,3,2,1,3,3,2,3
True,0,0,1,0,0,0,0,0,0,0,3518,1,4,3,3,2,2,1,1
True,0,1,0,0,0,1,0,0,0,0,3088,2,3,2,2,3,2,3,2
False,0,0,0,0,0,0,0,1,0,0,3609,3,4,3,3,3,3,3,1
True,1,0,0,0,0,0,0,0,0,0,1371,3,4,2,2,2,3,2,2
False,0,0,0,0,0,0,1,0,0,0,2130,2,2,2,3,3,3,2,1
False,0,0,0,0,0,0,1,0,0,0,2752,2,2,3,4,2,2,3,1
False,1,0,0,0,0,0,0,0,0,0,3010,3,2,2,3,2,3,1,2
False,0,0,0,0,0,0,1,0,0,0,2475,3,1,2,2,4,2,2,2
True,0,0,0,0,0,0,0,0,1,0,2057,3,3,2,1,3,2,2,2
True,0,1,0,1,0,0,0,0,0,0,2603,3,2,1,2,2,2,1,3
False,0,0,0,0,0,0,0,0,1,0,2028,2,3,2,2,2,2,3,5
False,0,0,0,0,0,0,0,0,0,0,2408,2,3,3,3,3,2,2,2
True,0,0,0,0,1,0,0,1,1,0,2895,1,3,3,2,2,3,3,1
False,0,1,1,1,0,0,0,0,0,0,2795,2,2,2,2,2,2,2,2
False,0,0,0,0,0,0,0,0,0,0,1983,2,3,2,3,2,2,2,2
False,0,0,0,1,1,0,0,1,0,0,3012,2,2,2,3,3,2,2,2
False,0,0,0,0,0,0,0,1,0,0,2807,2,3,2,2,2,2,2,3
False,0,0,0,1,0,0,0,0,0,1,2851,2,3,3,4,3,3,2,3
False,1,0,0,0,0,1,0,0,0,0,2735,3,3,2,3,2,3,2,1
False,0,0,0,0,0,0,0,0,0,0,3311,2,2,3,2,2,3,2,2
True,0,0,0,0,0,0,1,0,0,1,2182,2,2,2,2,3,2,3,2
True,0,0,0,1,1,0,0,0,1,1,2735,3,3,2,3,2,3,2,2
True,0,0,1,0,0,0,0,0,0,0,3181,2,3,1,3,2,3,2,3
False,1,0,0,0,0,1,0,0,0,1,2742,2,2,1,1,2,2,2,2
True,0,0,0,0,0,0,0,1,0,0,2554,2,3,3,1,3,1,1,2
True,1,0,1,1,0,0,0,0,0,0,3209,3,3,3,2,3,3,3,2
True,0,0,0,1,0,0,0,0,0,0,2693,2,3,2,3,3,2,2,2
True,0,1,0,0,0,0,0,1,0,0,2453,2,3,2,2,3,3,3,1
False,0,0,0,0,1,0,1,0,0,1,2233,3,2,2,3,2,1,3,1
True,0,0,1,0,0,0,0,0,0,0,3580,2,3,3,3,3,2,1,1
False,1,0,0,0,0,1,0,0,0,0,2943,2,2,2,2,2,3,2,1
False,0,0,0,0,0,0,0,0,0,0,2472,3,3,2,2,3,3,2,2
True,0,0,0,0,0,0,0,1,0,0,2051,2,2,2,2,2,3,2,2
True,0,0,1,0,0,0,0,0,0,0,2330,1,2,3,2,3,3,2,3
False,1,0,0,0,1,0,1,0,0,0,3746,3,3,2,3,2,3,2,2
True,0,1,1,0,0,0,0,0,0,0,1926,2,3,3,3,2,3,2,3
False,1,1,0,0,0,0,0,0,0,0,3019,2,2,2,3,1,3,2,2
True,0,0,0,1,0,0,1,0,1,1,3120,3,3,1,2,2,3,1,1
False,0,1,0,0,0,0,0,0,0,0,2122,2,3,2,4,2,2,2,3
False,1,1,0,0,0,0,0,0,0,0,2867,2,3,2,2,3,2,3,2
True,0,0,0,0,0,0,1,0,0,0,1539,2,1,1,2,3,2,2,2
True,0,0,1,0,0,0,0,0,0,0,2819,2,1,1,3,4,3,2,3
False,0,0,0,0,0,0,0,0,0,0,2859,2,3,2,2,2,2,2,3
False,0,0,1,0,0,0,0,0,1,0,4147,2,3,3,3,3,2,2,2
False,0,1,0,0,0,0,0,0,0,0,3187,2,3,3,2,2,2,3,2
